id,value
180,94768.82064236111
181,160211.54737103183
182,106646.08258928571
183,69082.01990349927
184,49346.33937665342
185,88263.07083333335
186,64453.42738095239
187,111181.25376984126
188,184898.55347222224
189,107226.41319444444
190,97174.3386203178
191,71362.4710393773
192,278104.2954861111
193,109540.64141865079
194,45145.124088008895
195,136331.50494505482
196,120879.86379340269
197,71368.59626848849
198,92936.38771342539
199,101937.89965277778
200,116260.76681547627
201,70171.34010819907
202,184186.27256944444
203,97803.55461309524
204,110157.6695767196
205,79692.39895833333
206,98323.9778154311
207,51593.56208213084
208,146616.40729166666
209,84637.70748019629
210,110798.25411210318
211,51696.79030257937
212,60400.09126157408
213,57420.040625
214,62269.71333333333
215,162305.74692460318
216,274369.8847222222
217,75954.60411706349
218,838985.0122395834
219,42371.22152777777
220,107023.52228422616
221,79170.72147817463
222,315171.0364583333
223,120247.4632936508
224,87764.96527777777
225,247284.80104166668
226,107993.8529761905
227,48520.666666666664
228,139104.63958333334
229,112664.98813244047
230,89651.89188988095
231,88793.94399801588
232,108590.32638888889
233,95915.72118055556
234,46513.999057539695
235,230360.07118055556
236,118011.6337549603
237,77348.55416666667
238,109433.66178571428
239,80225.30069444446
240,1205204.196875
241,90739.0118551587
242,84496.66898531743
243,178120.66354166667
244,33608.020833333336
245,252328.85982638889
246,73145.96378968254
247,68527.3625
248,78618.30671883436
249,156464.815625
250,46631.73874131169
251,59492.083333333336
252,103725.37595486111
253,111168.67025462963
254,79511.24254599564
255,35904.417708333334
256,194867.6387611231
257,130211.18819444445
258,1028574.5197916667
259,109493.27884424603
260,183150.56666666668
261,185640.68033482146
262,81890.9375
263,94372.27780032465
264,118923.17972222222
265,57549.3375
266,86997.2137286325
267,89373.78174603175
268,162400.93958333333
269,159714.6142839105
270,74889.27581597223
271,110092.65625
272,136023.65130208334
273,190813.534375
274,86595.8277901786
275,139980.66666666666
276,63086.49791666667
277,103424.42034722221
278,86424.18569444444
279,75091.54737415072
280,100925.43067956348
281,370460.015625
282,88775.25815972222
283,173057.93645833334
284,125010.05553188594
285,91072.80048776456
286,341791.13576388895
287,110103.21284722224
288,96416.91547619046
289,91592.925
290,97019.3775793651
291,108582.96631944444
292,99719.61111111111
293,58094.54732638888
294,89911.68278935183
295,143035.96979166666
296,104761.89756944445
297,68641.95969080694
298,57001.272619047624
299,41922.39591104498
300,56637.18404431217
301,87380.74809027779
302,45765.41318808506
303,73473.83105158729
304,125345.31042871479
305,84705.45362700956
306,46631.73874131169
307,305177.1145833333
308,78156.47111849538
309,75377.62696023594
310,204111.39905753965
311,52141.0840686944
312,143150.9899826389
313,124147.11936011906
314,105384.67026289682
315,72250.01431795635
316,74735.02158564814
317,87770.34830729167
318,68997.69893935464
319,146309.32929811507
320,77318.28670634922
321,91342.08038194446
322,76833.94479166667
323,84456.10909391535
324,74926.50088586184
325,187497.12455357143
326,86376.90086805557
327,59499.24536210319
328,116371.21125000001
329,52141.0840686944
330,67677.84496527778
331,129170.60902777778
332,97025.06770833333
333,128195.25853174602
334,141613.059375
335,73369.82604166663
336,101048.9571203385
337,93238.60052083334
338,146451.18020833333
339,137576.44794973548
340,98297.58229166667
341,55978.50793650793
342,101185.99146825397
343,104244.19999999998
344,278377.08645833336
345,113788.28244295636
346,99080.02515914351
347,96609.20815972221
348,75362.4359375
349,125122.95689547721
350,110429.66059027778
351,144304.63856233473
352,102044.51875
353,52458.82996031746
354,62257.96927083333
355,45209.53154761905
356,108762.89519965276
357,273363.93784722226
358,107621.85138888888
359,69643.64066141682
360,69106.21071428571
361,126584.32916666666
362,41253.70674603175
363,125607.94713654401
364,49472.7905092593
365,113285.0736111111
366,183789.40416666667
367,124212.67569444445
368,318043.31979166664
369,165516.287182002
370,144440.55833333332
371,161977.01201923078
372,300950.646875
373,98352.88164682541
374,90678.82400793654
375,146779.15847470236
376,141127.3652777778
377,81451.63540047921
378,116312.86181795633
379,141118.734375
380,170783.81875
381,74725.11411210317
382,96305.35270337302
383,39418.29652777778
384,66450.85287427854
385,139502.57500000004
386,142155.01392594673
387,196171.2263888889
388,98287.0473520172
389,109158.25634920636
390,90851.10689484124
391,182222.68819444446
392,118493.79201388889
393,90608.24201388888
394,79561.79913194444
395,46328.59734021764
396,136933.02152777778
397,171111.38660094244
398,82535.346875
399,59556.430183531746
400,97319.93721478175
401,83845.22782738095
402,136215.89166666666
403,368704.1583333333
404,229911.53645833334
405,284131.00729166664
406,43988.95760664682
407,180753.32044803395
408,296175.134375
409,157490.08125
410,328717.8645833333
411,75465.64097222223
412,104298.41460069445
413,118034.35208333333
414,130064.75729166667
415,95899.15818452383
416,98346.8212433862
417,51786.93788378578
418,93628.93142361114
419,83870.33630952383
420,598898.640625
421,113979.94097222223
422,125463.03958333333
423,208654.15706018519
424,159165.84288194447
425,288794.5986111111
426,85126.22829861111
427,221963.51302083334
428,77660.47252976192
429,71814.24522569445
430,77698.34546130951
431,117812.64375
432,80888.26805555556
433,81362.84270833334
434,76304.21919642857
435,115627.3315972222
436,75129.90316633601
437,97203.921875
438,84276.62777777779
439,160693.459375
440,79988.25989583334
441,112232.05381944444
442,43859.97482638888
443,62299.746354166666
444,102916.28402777777
445,61797.684375
446,91036.83055555556
447,55327.756597222215
448,87487.4726806758
449,91434.71041666667
450,75026.849578373
451,75839.396875
452,103793.89579613095
453,79011.536827877
454,178315.45520833335
455,225838.0513888889
456,567434.6270833333
457,62892.870396825376
458,76240.07524448204
459,38818.197889917625
460,254049.81979166667
461,45320.95486111111
462,380225.61041666666
463,72219.92445436509
464,264551.5333333333
465,61580.176215277796
466,90776.46174963297
467,119444.8884837963
468,56639.2125
469,173380.87118055558
470,240469.51770833333
471,95077.47473544972
472,53596.390625
473,75309.6277777778
474,69695.4807753878
475,130871.65858134923
476,113664.31979166667
477,94236.78208085317
478,186750.99756944447
479,93203.74229124296
480,249353.46578621032
481,86584.61134635042
482,158980.550390625
483,82012.23274016203
484,85177.6806671627
485,52250.76215277779
486,114755.01979166667
487,100991.37363305352
488,51185.36822916667
489,93275.96909722222
490,149790.41006944442
491,359781.17604166665
492,210789.39097222223
493,73992.09878472223
494,96449.55902777778
495,129826.34201388889
496,104216.621875
497,65376.77135003309
498,106129.48020833333
499,118614.64583333333
500,138018.66666666666
501,116677.55709325397
502,70741.06069444443
503,44499.77642909751
504,69882.92601851853
505,206849.16815476192
506,261013.69333333333
507,56186.986805555556
508,171353.33958333332
509,97568.96561557658
510,63324.56180555555
511,141638.00555555557
512,79526.61102926586
513,137054.95766865078
514,48015.6828316359
515,51364.70915674603
516,60486.04499602785
517,75885.90680104619
518,267921.34103009256
519,155871.1652777778
520,117948.46174314976
521,118896.53363095238
522,53784.1454170227
523,94591.85788690476
524,225784.62048611112
525,88256.82300843253
526,130636.76875
527,49679.48326670444
528,50092.35052083333
529,86163.89652777776
530,105239.3537326389
531,118408.68330729165
532,214867.84340277777
533,83006.1982638889
534,74725.14284226189
535,146336.56458333333
536,251662.38645833332
537,50528.2724702381
538,70834.13090277779
539,162658.01398809525
540,168129.20934829058
541,87301.59782627673
542,47352.17131944444
543,133850.08531746033
544,96821.3013888889
545,68065.78979001325
546,73496.60789930557
547,95675.74196428571
548,94942.16503964784
549,101551.0857638889
550,71959.20168177887
551,58751.30972222223
552,44599.148908492825
553,77130.6849404762
554,52148.777391474236
555,101498.52083333333
556,78452.92348328752
557,37292.706597222226
558,137800.90798611112
559,939056.3571180556
560,100215.42025018005
561,251269.34583333333
562,113496.17291666666
563,69978.60416666667
564,82582.28211614773
565,75853.74247271828
566,66372.65340120732
567,154873.9902810847
568,67038.3597718254
569,148011.50625
570,103183.07569444444
571,94989.78171626986
572,186785.67291666666
573,96062.46706349208
574,113577.08469907407
575,83950.21024794072
576,75664.0289186508
577,100475.83999840522
578,362982.9552083333
579,80195.0514050099
580,49881.99445271164
581,169214.85659722224
582,43508.690972222226
583,117735.29479166666
584,84959.87439123377
585,46540.34375
586,115373.93394209958
587,82008.8184027778
588,70428.95042534717
589,74469.25225694444
590,116826.48767361099
591,67238.6425848475
592,119244.428125
593,164596.6048611111
594,188274.60104166667
595,125671.1357638889
596,60469.00376937877
597,50637.664930555555
598,63482.93033008658
599,99234.33944094098
600,91128.61041666666
601,106455.81979166668
602,60449.47573475542
603,113773.07135416666
604,103482.78425595237
605,89195.88990695652
606,102342.63489583335
607,118785.62699652776
608,95632.73265873016
609,1115864.9831597223
610,80193.01160714285
611,182330.11458333337
612,55744.397569444445
613,230064.90833333333
614,133375.94722222222
615,183462.35128968256
616,93036.09930555556
617,63760.62716600533
618,56849.594531625815
619,108357.79375
620,81506.12930555554
621,124307.65441592262
622,271661.9708333333
623,93380.55115699404
624,79994.55622519842
625,155600.0546626984
626,76725.02721636003
627,135156.30867063493
628,117037.296875
629,86858.2259672619
630,115456.71354166667
631,53200.2194778601
632,89106.11910429239
633,105986.02710813492
634,81767.99559753035
635,32110.989583333332
636,90423.57190957191
637,205900.84131944447
638,292634.08125
639,106697.68645833334
640,103180.42424242424
641,48520.666666666664
642,43514.56644946488
643,159913.26805555556
644,88920.15641795128
645,132694.246953125
646,169328.57395833338
647,61797.684375
648,101123.44301308804
649,183475.9866666667
650,782737.409375
651,273583.7472222222
652,83880.42635206228
653,95864.14004960316
654,57272.352762896815
655,108755.0789186508
656,86537.65922619049
657,125268.11552331348
658,96966.47979166666
659,188867.33333333334
660,109249.69014240381
661,153954.42674603176
662,149976.1125
663,185018.05208333334
664,100328.98682291666
665,105617.73315228174
666,55349.84730820103
667,61466.23611937831
668,52201.20993367257
669,75744.90013648968
670,102358.0002026647
671,102804.64375
672,62908.601872519845
673,107260.42652777782
674,146070.86979166666
675,100962.5042782738
676,69748.16009365686
677,145434.20104166667
678,76988.25861359127
679,73479.06226577431
680,129412.05486111112
681,77769.24813492065
682,72005.95082341271
683,92774.86041666666
684,87910.53592048399
685,107240.66701388893
686,51284.66016865079
687,96281.37666170635
688,45498.505249669324
689,57855.46411458333
690,234247.4371527778
691,151852.31145833334
692,49392.079739489374
693,295277.3076388889
694,182900.77026041664
695,79355.80093005951
696,117757.68645833334
697,51573.9567218192
698,123871.7888888889
699,65257.142077750264
700,123363.40528950217
701,120965.21354166666
702,115497.39583333333
703,191398.775
704,89223.55297521343
705,180872.55694444443
706,60155.62483465614
707,86645.9753945707
708,92936.38771342539
709,134519.95937499995
710,167872.53645833334
711,47559.37834360017
712,58272.78219301542
713,41414.39542876987
714,68073.69973958333
715,232325.8059027778
716,98418.44459325394
717,283616.4673611111
718,251363.53430555557
719,76240.07524448204
720,66439.35907738091
721,41822.949950396825
722,160587.35
723,107023.58819444447
724,84536.02750000001
725,144545.9109392402
726,70777.63506944444
727,91696.6898254234
728,75126.52323660714
729,45587.21197783117
730,41922.39591104498
731,119113.915625
732,99873.03792989418
733,117790.52777777777
734,108301.28835978846
735,68000.22068452383
736,49414.10139732676
737,163467.95208333334
738,109674.12477678571
739,98287.0473520172
740,99384.57143270501
741,87353.34756944444
742,45765.41318808506
743,183669.45719246034
744,94409.67551961927
745,54212.12194361163
746,111463.18055555555
747,165847.59409722223
748,342910.3729166667
749,94324.17916666667
750,108354.30368654733
751,56130.20494584986
752,55005.661716269795
753,92959.90141369047
754,75676.26746031744
755,431568.8645833333
756,155819.55980902776
757,94990.50527486115
758,101026.96479325413
759,66648.94020629085
760,112031.36020833334
761,348243.35
762,53622.37083333334
763,103975.37211805556
764,136595.4138888889
765,115758.94236111111
766,92391.88548509653
767,89049.14702380952
768,63383.32030385127
769,78254.33888888889
770,117114.96041666667
771,137239.80520833333
772,112988.18958333334
773,124460.15465773811
774,56690.28759920636
775,51414.97073412698
776,153377.56588624333
777,55005.661716269795
778,63253.486805555556
779,74026.50850694446
780,66730.06078643573
781,72302.08635416665
782,110158.04717261904
783,69748.16009365686
784,67967.5781125992
785,118238.6563124549
786,74468.84365079366
787,47338.87717881946
788,400640.11006944446
789,83571.12630369188
790,322794.7364583333
791,81689.93606770833
792,211107.86597222224
793,103301.30104166667
794,245055.7784027778
795,145944.05136408733
796,68964.4029513889
797,74189.19635416668
798,144575.18541666667
799,157161.76145833332
800,66631.41987847222
801,84157.23169642857
802,134825.984375
803,329033.43125
804,363379.62673611107
805,114069.55649305556
806,139211.72430555554
807,72398.93067956349
808,148878.78141369048
809,65244.734446924595
810,206314.99618055552
811,103480.4982638889
812,166851.36964285714
813,104869.39725529101
814,120779.12499007364
815,262917.84375
816,158734.31183937585
817,121311.75729166665
818,36830.52663690476
819,78764.99300595238
820,285338.0833333333
821,238391.72447916667
822,115208.60442956348
823,86547.93129960317
824,43310.5
825,79332.38541666667
826,92741.44391121033
827,107097.00672452296
828,82139.84713541667
829,85954.77418361443
830,86684.72445436507
831,85472.72326388888
832,274740.809375
833,263379.35
834,121722.65347222221
835,109849.7062850171
836,76693.86120039682
837,163061.67938311686
838,130793.01621527778
839,122784.10084325398
840,104714.69614335318
841,81462.31063161376
842,61627.697800925926
843,139883.70885416667
844,38557.43722878004
845,126041.75278604496
846,100201.41578621035
847,145633.734375
848,204591.67866236763
849,239567.53784722224
850,1318549.8924479163
851,48094.3566468254
852,95232.17901785715
853,78156.47111849538
854,66610.2203125
855,125550.47395833333
856,142311.01736111112
857,97377.24505952379
858,51576.25658068783
859,68009.04355712696
860,105830.01440920192
861,116918.21260416666
862,90338.93181994511
863,64319.365128968246
864,136823.97052083333
865,50179.25925313114
866,76693.86120039682
867,79388.13283316797
868,64378.729166666664
869,54854.68857142857
870,63447.089322916676
871,87617.87291666666
872,129144.91319444445
873,108947.72954613104
874,87376.5244965278
875,115294.8429861111
876,109106.02083333333
877,716431.0302083333
878,59341.94248098546
879,66358.8375
880,136743.52777777778
881,93767.82346230149
882,164546.36787781087
883,92056.8814730235
884,157336.89583333334
885,72077.5140625
886,67566.96847222223
887,72802.79513888889
888,56749.55416666667
889,44419.2058035714
890,109142.35664682534
891,57586.07316468255
892,124359.9736111111
893,133639.03559027778
894,52945.53253212933
895,88297.19462632276
896,177879.52104166665
897,116242.40833333335
898,129441.93211805556
899,84944.18705357144
900,582682.790625
901,73239.44203192642
902,109487.75946160655
903,134687.56172288358
904,105490.83137276788
905,125524.86686507938
906,77047.99935423666
907,92382.75684494904
908,105192.53472222223
909,125351.16398809523
910,244827.94895833332
911,142187.17678819445
912,49951.21747176439
913,182812.90416666665
914,106388.65000000001
915,130610.49270833333
916,80240.59124503967
917,82965.14583333333
918,148285.728125
919,368950.1226190476
920,264719.13288690476
921,90268.8625
922,97021.20159601973
923,139719.6843253968
924,93361.03447172622
925,120247.4632936508
926,333940.38680555555
927,74117.7888770517
928,85173.07047709236
929,181190.62083333332
930,32110.989583333332
931,115013.60528273808
932,50565.1903460544
933,124240.69350074402
934,303623.8607638889
935,83121.45347222223
936,112274.2625
937,68596.5388272607
938,131994.91743551588
939,155437.33333333334
940,118033.73766369048
941,88111.67951388888
942,101843.41813973068
943,57193.60381944444
944,112698.3089781746
945,54866.983569724296
946,79395.6689236111
947,549632.7392361112
948,67392.421875
949,139833.728125
950,101265.63819444449
951,149838.43766459235
952,107531.92569444445
953,82305.80767030425
954,152732.528125
955,93862.69769345238
956,71781.18472222221
957,107090.33993055555
958,135495.321875
959,121098.0083953373
960,87473.58837181336
961,141588.75645100558
962,128429.38055555554
963,251080.10694444444
964,89723.8704513889
965,99291.8579861111
966,140222.83263888888
967,135404.728125
968,125675.5276942304
969,95049.60061177246
970,49944.690531183085
971,80201.20558779761
972,122750.56458333334
973,173016.39821428573
974,49560.24774305555
975,146359.31879960318
976,76389.9799503968
977,115723.02604166667
978,184081.56458333333
979,97356.78389550265
980,163646.51979166662
981,68009.04355712696
982,78937.49166666667
983,77083.71155753969
984,54556.17291666667
985,83345.3701388889
986,78255.68230654762
987,43936.62291666667
988,88727.4057556217
989,60512.80079365079
990,92775.28899110151
991,54004.70078125
992,362460.2635416667
993,59234.44588293651
994,74652.30920138888
995,607240.4333333333
996,129313.35138888887
997,73921.28160301638
998,100542.57604166666
999,52672.04150132274
1000,87609.4787913999
1001,140477.9523015873
1002,112872.07673611112
1003,136422.044384094
1004,183426.06442212302
1005,116371.21125000001
1006,99804.7403125
1007,1022330.5359375
1008,177826.28472222222
1009,64800.57123015873
1010,70840.05034722223
1011,165975.50138888886
1012,291443.4395833333
1013,107285.45138888893
1014,96281.37666170635
1015,75451.1228339947
1016,81997.24219122023
1017,490323.940625
1018,117985.13368055555
1019,121006.67298611114
1020,81255.66764591605
1021,211185.64791666667
1022,167159.47986111112
1023,106301.9446875
1024,86021.36796833665
1025,107089.88636739417
1026,86768.47604166667
1027,88196.3101314484
1028,119395.9738024372
1029,47724.60104955811
1030,87046.73786375661
1031,67266.80868055556
1032,101065.90860119047
1033,62213.93911210317
1034,140514.28444940475
1035,111823.53454861112
1036,105917.93450473137
1037,183551.6378472222
1038,44242.244742063485
1039,194413.86763888889
1040,62552.60711805555
1041,82746.05090277777
1042,91094.17670304232
1043,131710.41614583333
1044,48470.1125
1045,77834.40868055554
1046,118083.5
1047,163714.7371527778
1048,1007387.7966145835
1049,119521.29463158369
1050,111486.53625992063
1051,123876.67777777776
1052,104429.52212301588
1053,99351.18680555555
1054,58747.311590608464
1055,74463.6463329726
1056,100247.40099206349
1057,212143.72291666668
1058,135202.28566458717
1059,45110.609787533074
1060,40669.464893353164
1061,130781.44379960318
1062,167543.65069444446
1063,236165.23645833333
1064,147271.84913194447
1065,70629.75012400796
1066,88259.38333333333
1067,100004.78140873017
1068,150705.19270833334
1069,39680.32429766415
1070,93868.70798611111
1071,133029.24965277777
1072,95179.315625
1073,47155.53885206228
1074,63666.14288194444
1075,78350.330109127
1076,145580.82784992788
1077,83877.87623263891
1078,152607.5167258031
1079,46693.179513888885
1080,62260.778745039686
1081,87996.23400297618
1082,41664.057837301596
1083,125318.01505208334
1084,391469.48541666666
1085,150125.99454365077
1086,112100.70727681225
1087,58357.71617063491
1088,105796.08653067132
1089,240658.2493551587
1090,112549.54444444444
1091,82028.56217840611
1092,116045.92249804593
1093,131667.80749007937
1094,36567.80393075097
1095,105270.79671378968
1096,61727.151942791
1097,97803.55461309524
1098,75036.9049198082
1099,82477.81805555554
1100,312320.6458333333
1101,155303.8013310185
1102,52376.32956597222
1103,146814.51852678575
1104,95916.64097222223
1105,60155.62483465614
1106,70477.42041670422
1107,98463.52488425927
1108,101489.79567430842
1109,282882.40520833334
1110,73289.40076884921
1111,98656.16562500004
1112,131965.25520833334
1113,136930.72395833334
1114,84524.61135912697
1115,56738.882399140224
1116,47175.53854166667
1117,55741.56453373016
1118,129065.66643849206
1119,172423.1177083333
1120,67791.90538194444
1121,45765.41318808506
1122,153025.2791666667
1123,41414.39542876987
1124,96515.62302414022
1125,123433.05069444445
1126,106950.86596354167
1127,125405.6517361111
1128,95897.42340367966
1129,52668.03530092593
1130,83504.52206762564
1131,68449.6705766369
1132,52164.47087301588
1133,120910.22628968254
1134,119460.45043402775
1135,116783.15111607143
1136,84154.11475694444
1137,280735.16458333336
1138,138499.05104166668
1139,97146.8715277778
1140,40101.394839616405
1141,159032.4888888889
1142,111306.55246362434
1143,99547.93307344276
1144,85549.21662946428
1145,118033.43703418113
1146,129398.21354166669
1147,97691.93866544335
1148,72338.90662202382
1149,103949.3333829365
1150,91816.53129960317
1151,84489.64106691921
1152,102662.31412946428
1153,63484.588680555564
1154,1165485.1239583334
1155,112466.95296378969
1156,64278.87361111111
1157,277352.77708333335
1158,122433.87013888889
1159,66809.52012152779
1160,109306.03229166666
1161,82827.55962301588
1162,47224.76388888888
1163,69547.69895833333
1164,51501.21875
1165,97943.74778025792
1166,102709.02373511904
1167,175788.84479166666
1168,63836.085071924594
1169,49550.1953125
1170,109652.3453125
1171,99597.90049603175
1172,125776.18439484127
1173,87522.63892361107
1174,41955.68449074074
1175,393226.12395833334
1176,105108.28611111111
1177,211305.20208333334
1178,103382.73593749998
1179,171784.87638888886
1180,93969.77019841269
1181,190798.1822916667
1182,105483.72673611112
1183,87318.54451016871
1184,151037.43055555553
1185,40574.84043560606
1186,73237.17482638892
1187,147978.49756944447
1188,93219.6857638889
1189,75332.6684982263
1190,77532.30461309524
1191,190413.0722222222
1192,65919.69697345486
1193,175044.98903769843
1194,116583.76083333339
1195,237630.24965277777
1196,86363.56951884924
1197,135867.94748263888
1198,71769.76759259259
1199,115694.34010416665
1200,93485.97361111111
1201,65086.71736111111
1202,91692.57840007215
1203,54121.27584325396
1204,101279.02113095237
1205,36139.86693948413
1206,56954.22484292329
1207,246337.215625
1208,103097.55912698412
1209,119767.29270833333
1210,85144.98991402124
1211,96346.59409722223
1212,68735.38953993056
1213,94560.32827305794
1214,126625.40633470681
1215,79990.11754712302
1216,85240.14988839284
1217,77000.50416666667
1218,151852.31145833334
1219,94209.0478298611
1220,73061.06692708333
1221,106645.23506944445
1222,82362.18770355801
1223,81035.59803628085
1224,414160.7760416667
1225,59554.73884048958
1226,83209.20590277779
1227,53100.903125
1228,46333.46087942135
1229,82329.14591021826
1230,79210.42692708333
1231,62990.438681573054
1232,142816.58619791668
1233,76240.07524448204
1234,131139.05659722222
1235,44743.629712301605
1236,132600.84089463777
1237,56231.046449239395
1238,94455.18194444444
1239,273780.11770833336
1240,153313.9533730159
1241,59825.19756944444
1242,60520.435641947704
1243,83463.04714816433
1244,67758.62317708334
1245,150878.234812748
1246,201272.93055555556
1247,119677.45103587968
1248,161601.05865079365
1249,103779.68402777778
1250,59163.79892857142
1251,93420.60625
1252,89003.85236111112
1253,110287.4875
1254,72541.48993055556
1255,73239.44203192642
1256,67581.3187624008
1257,102670.53472222223
1258,56849.594531625815
1259,273482.58645833336
1260,99334.56046626986
1261,91851.70811011909
1262,112387.76408978176
1263,185208.29930555553
1264,298168.12728174595
1265,147338.41698653201
1266,44595.31598214285
1267,70549.31611111114
1268,169937.99699074074
1269,214004.39479166668
1270,82937.76944444445
1271,225167.1267361111
1272,49081.065242092285
1273,496308.36701388896
1274,80937.0479141865
1275,86617.82074652778
1276,77946.25345568785
1277,69947.72132936509
1278,93637.07410714286
1279,94535.60352182541
1280,186134.7760416667
1281,105329.0546875
1282,108180.78541666667
1283,367997.85208333336
1284,140360.05405092594
1285,74526.19652777778
1286,128194.73177083334
1287,171069.51623677247
1288,52000.0
1289,68255.87640625001
1290,80266.27431630292
1291,97325.47149305555
1292,46852.17048611111
1293,110231.2920138889
1294,77192.57418170231
1295,91696.6898254234
1296,117711.02008928571
1297,109812.52242063494
1298,84352.51770833334
1299,179531.60520833332
1300,133299.40798611112
1301,99726.25659722224
1302,85998.46878968255
1303,44633.65330357143
1304,86003.76173115078
1305,130699.79965277779
1306,81689.27083333333
1307,113659.08872726526
1308,40362.22110615077
1309,45101.000992063484
1310,225953.22673611107
1311,67684.35263235027
1312,130686.42986111106
1313,50838.205208333326
1314,125743.38472222221
1315,77437.81496031745
1316,83515.19739583334
1317,69848.40737734488
1318,75253.4591628599
1319,115865.82604166666
1320,87384.9984209656
1321,72879.12155257937
1322,148404.578125
1323,146084.64192708334
1324,100405.203125
1325,330823.9399305556
1326,174934.85269717264
1327,86307.290625
1328,246671.4984375
1329,70422.10104166667
1330,114057.19379960316
1331,65043.80496031746
1332,230584.27083333334
1333,78705.83363095237
1334,54566.84319444445
1335,63323.63991567458
1336,318744.65773809527
1337,135677.6361111111
1338,121123.23263888889
1339,255352.22529761906
1340,127027.15954861112
1341,171972.39375
1342,106222.62569444445
1343,95701.22083333334
1344,105490.43555555555
1345,117625.50770833335
1346,243449.659375
1347,82831.54245535714
1348,69186.54253472222
1349,98068.67137896827
1350,52702.005462962974
1351,81843.21500000001
1352,263030.24375
1353,150740.74072420635
1354,132048.30729166666
1355,67010.040625
1356,2374668.0885416665
1357,90520.76207837302
1358,57128.24548611112
1359,80004.07395833333
1360,106799.38159722222
1361,194083.01770833333
1362,137339.64166666666
1363,100323.6379877646
1364,122774.468125
1365,97215.61041666666
1366,75897.46517857141
1367,230584.27083333334
1368,57116.41755876068
1369,97872.57068452382
1370,106981.04406746035
1371,260286.91354166667
1372,46713.44076930014
1373,178178.96245866406
1374,65200.22485119049
1375,64201.397569444445
1376,70342.93368882273
1377,128556.52395833333
1378,274783.6072916667
1379,105860.0839976025
1380,83627.44432043651
1381,153682.90436838623
1382,71821.89556051596
